,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2279,Caribbean small states,CSS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348951377533,0.0982084859881,0.231873629997,0.407774046478,0.630540947672,1.09438498971,1.37513187942,1.73289493456,2.25721907711,4.11062405741,11.2084443068,18.8402454734,31.4327604439,43.0808424439,55.3442777772,65.1661764302,82.9477575311,94.781554899,103.936377064,111.052135355,114.477538974,107.953520795,104.219529338,109.429775688,111.753612163,116.030919253,
2364,Caribbean small states,CSS,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.569304495131,-2.98827940088,,-0.618778443318,1.93510702724,-0.113955000653,-1.28847249084,-1.09162859931,-5.73810769718,-3.39157593095,-3.69773320285,-2.7754738206,,,,
2492,Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,,10.5570009881,10.7612722332,10.9646763834,11.1593008893,11.3397529644,11.5038586957,11.6539426877,11.7945528656,11.9323937747,12.0724703557,12.2162475296,12.3625666996,12.5106175889,12.6587327075,12.8013285919,12.9463105645,13.0899343113,13.2341532079,13.3817182793,13.5370087687,13.6962652834,13.8604421391,14.0215956527,14.1689687539,14.2954526368,14.3973842164,14.4787353341,14.549465234,14.6238261084,14.7120513771,14.8172854144,14.9364159565,15.0657774484,15.199219464,15.331999506,15.4639372607,15.5960380388,15.7260318637,15.8512288502,15.9699197234,16.0805977523,16.1839866617,16.28341361,16.3836532049,16.4880894158,16.5978337656,16.7116512289,16.8276843275,16.9430702729,17.0556947017,17.1649178708,17.2712560207,17.3750771891,17.4771001606,17.5777695443,
2598,Caribbean small states,CSS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587821327427,0.757727151071,0.918492905035,1.06180053077,1.20577952915,1.30911667607,1.39404724902,1.50436399865,1.53349835761,1.62266154171,1.6190624901,1.65299254906,1.70294656938,1.68363171059,1.65295999575,1.67188149278,1.66211597971,1.66081974742,1.62635028877,1.63994688329,1.60009538956,1.60596969261,1.59413975775,1.5998115744,1.55783131285,1.55680466827,
2672,Caribbean small states,CSS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,31.4429131613,31.6702734025,31.3448872791,30.2054008096,33.9219741203,34.7950283633,,,,,,,,,,,,,,,,,,,,27.2752063924,25.9125884412,26.9966328921,27.0969606022,29.0047931441,30.5624465815,29.3149370038,30.4566669569,30.9525522557,29.8339221996,28.1414853777,29.6350147492,,,,
2713,Caribbean small states,CSS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,60.7001091575,61.4084582266,63.6441832575,62.2032792784,,59.8968346161,60.1239374487,59.6603401552,60.8792555873,59.9045553317,57.7214934992,58.0308108099,58.9986057895,60.2452262358,63.8568232217,63.5467219174,61.6657376468,63.4437479262,64.219949407,61.2697583087,59.6539522384,58.7058706102,58.0688420996,58.5728159045,56.8758570479,61.4847188985,61.1816921313,60.073878906,61.0595741278,62.7072295446,63.9254365623,66.8467535982,
2771,Caribbean small states,CSS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,25.3938063008,26.0950946454,25.7970070347,25.1013911282,28.8319593923,28.8740001149,,,,,,,,,,,,,,,,,,,,22.076634118,20.6816980423,22.2113087738,22.7473786995,24.8553966021,26.3896638382,25.1946965715,26.6471625298,25.1536692943,24.7589228684,24.6761331375,25.2527199827,,,,
2801,Caribbean small states,CSS,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,36.5,90.1363636364,84.6818181818,79.5833333333,79.6666666667,78.1666666667,76.6666666667,71.4615384615,71.3846153846,33.6153846154,23.2307692308,22.6923076923,22.3461538462
2974,Central Europe and the Baltics,CEB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01206124253,7.63462262343,7.5394467814,6.67621877761,5.96040959191,5.48600572682,5.80931877756,5.15183116335,4.91966814795,5.35404496552,4.41463910487,4.08581905718,3.71558373697,3.68755213047,3.34092425184,3.3941663677,3.93075802174,3.62680018587,3.83490898294,3.6614044925,3.29088719268,
3112,Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.11843718593,5.3451331491,5.67398699024,6.08127071322,6.47216335175,6.62255724388,6.78358531414,6.99213237985,7.40194176679,7.89727772927,8.17407036363,8.37929890139,8.68662585935,8.9821278662,9.19827986686,9.72700421273,10.213237039,10.5467805966,11.0146008682,11.0655062105,11.294490517,10.5438148393,10.7547778083,10.7994095747,10.7335424205,10.8771180481,11.0239318222,11.2831152474,10.857492821,10.5365656881,8.85550014425,8.24792636712,7.8573450273,7.79850086655,7.32582937745,7.55377895594,7.69372152742,7.50659143503,7.09504254779,6.69509073611,6.60719824771,6.82244097267,6.75600358163,6.99531186502,6.92080290083,6.97524043502,7.23801254574,7.26677819173,7.14391651231,6.50767521392,6.82225210082,6.86691911664,6.50874190812,6.3463232533,,,
3239,Central Europe and the Baltics,CEB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7253682367,52.9303141163,56.3536233879,50.9492144314,42.8702700882,43.0415446639,40.3379467507,39.4082892509,38.6950674453,37.2096911556,38.6804869152,39.4339343162,41.5774892303,39.4734943907,43.9735651378,48.5336180456,54.2969180298,62.8917572365,64.3752809922,66.6039344372,67.4085315094,64.7988734321,64.4737951674,64.4639680495,65.3391764607,
3271,Central Europe and the Baltics,CEB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,2088.95393209,2243.53733769,2389.98886842,2522.68155194,2683.04769458,2848.02763023,2984.65929182,3124.94603249,3161.26829932,3306.05950778,3276.89373436,3318.64759462,3435.79267761,3562.33160568,3645.79319652,3761.36098978,3867.97845665,3934.07845614,3948.02517488,3743.96274855,3475.22398699,3220.43499662,3146.89682398,3172.2810769,3297.92006086,3427.98816649,3382.28638529,3337.96657464,3280.65857367,3343.03080981,3425.90416041,3449.1818285,3582.11393388,3669.76879477,3732.16452913,3880.20413716,3979.83855309,4043.958924,3835.98197757,4012.91129639,4097.94041007,4094.53695038,4076.01786479,,,
3309,Central Europe and the Baltics,CEB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,2611.21491512,2666.45876684,2769.25417301,2785.9496662,2925.66471444,3055.99119838,3195.30598842,3347.35221986,3407.48630027,3403.12367505,3263.07114755,3337.52764477,3320.96792181,3291.37344381,3366.21317282,3433.73048469,3516.41453538,3497.11507575,3371.98483192,3085.49190506,2829.23304915,2619.68516777,2601.04745521,2496.43189843,2601.50322596,2691.15925958,2634.73654948,2513.4424052,2387.33306977,2371.90217118,2446.48028816,2473.83496499,2559.08828018,2567.29691577,2604.23231749,2677.96292467,2686.14645564,2695.91691495,2516.21823383,2623.16531805,2631.10976844,2559.72174925,2506.95695765,,,
3325,Central Europe and the Baltics,CEB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.072636483,27.5205979032,31.300397625,28.4500047148,29.3108557734,33.3864782867,33.4147368852,35.1689567558,35.1237350502,35.0949505795,39.5808891626,40.0897662166,39.6065060899,41.6253023473,45.0225285624,46.6237695728,50.2428901547,50.938709299,50.0154612575,46.7198146583,52.397010279,56.9985307439,59.3887055916,60.879531039,62.6016184323,63.6483710423,
3352,Central Europe and the Baltics,CEB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.49891719957,2.40268598847,2.31137778329,2.31632696317,2.2615261939,2.2017559965,2.12192186834,2.4741391214,2.4558690118,2.35757378498,2.2903156542,2.2597718069,2.23415449165,2.24734962713,2.3653204711,2.34024303959,2.32547070381,2.28738691724,2.25109561234,2.25669814132,2.19959012684,2.15564926422,2.14088115139,2.14371131501,2.16432968988,2.16222962903,2.13764554436,2.09685375516,2.07760218407,2.01771658271,1.93101943206,1.85623912895,1.75146111793,1.67098939719,1.59016621241,1.46886873142,1.42921280399,1.38173276489,1.33847215814,1.31152823927,1.31769702784,1.27572029377,1.25211950176,1.24900345229,1.27375989149,1.30927995419,1.33789459831,1.3811333131,1.4662136503,1.4902834895,1.46504318299,1.39596396028,1.41543412926,1.37813213197,1.37780775095,,
3399,Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.7398747257,-1.75751714388,1.57431352091,4.12626369472,5.7780339122,4.38622134989,3.04914293592,2.67994387394,2.08090219686,4.04638765972,3.07614152523,3.46164688072,4.43891288203,5.59394708351,4.92057849614,6.56702177373,6.39506645222,3.78034503736,-3.68779535842,1.92760029385,3.12874505419,0.570614501351,1.33107245248,2.92529070218,3.61549905965,
3431,Central Europe and the Baltics,CEB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6355.67927617,6657.46210932,7162.18975251,7684.29880907,8202.08805899,8576.85791633,8959.09965547,9252.15228441,9902.57064127,10694.1659562,11447.8250358,12059.2254897,12971.7839453,13873.6658332,15338.4978335,16874.5003161,18825.0802592,18875.5803446,20024.6282465,21317.8506821,22167.2538734,23244.9107092,24246.822484,25251.3722199,
3456,Central Europe and the Baltics,CEB,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,102.078910828,102.060508728,102.901039124,102.726959229,102.865791321,102.323249817,101.804656982,101.282798767,100.717903137,99.9119262695,98.5995101929,97.6356582642,98.9284667969,99.880607605,100.430183411,100.218170166,99.347038269,98.7135314941,97.4396514893,96.1995773315,94.4639511108,93.9980926514,94.6050109863,95.6626281738,96.5764770508,96.9795684814,97.7598876953,98.6999664307,99.5293579102,98.9630889893,99.1599578857,99.5489807129,99.4006195068,99.380569458,100.020957947,99.1595230103,98.82396698,99.1045227051,98.7938919067,99.2810668945,99.5308914185,99.3278427124,99.8999786377,99.5550384521,99.6465682983,,
3460,Central Europe and the Baltics,CEB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,77.4631195068,77.4462509155,77.7319107056,78.5546188354,79.1505966187,80.3154602051,81.0823516846,82.6334991455,83.8028106689,84.8044509888,85.7152862549,87.1088104248,87.9715423584,87.9943389893,88.2817306519,89.2574996948,90.3292312622,91.1840362549,91.7048721313,92.1782913208,92.3000488281,88.9303207397,86.4267425537,87.545791626,87.6018981934,87.2248916626,88.1541824341,88.9731826782,88.2641601562,89.8006362915,91.2469711304,93.0394668579,94.8610076904,95.5783462524,92.6023101807,93.9230422974,94.157081604,95.029006958,96.1027069092,96.4172897339,97.3673400879,97.9161987305,98.0995635986,103.60899353,103.032226562,,
3495,Central Europe and the Baltics,CEB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51921768225,3.58644432741,4.2778849177,4.69069220684,6.79631656575,7.39654354296,8.20131964685,9.68258388294,9.40556607694,9.93978451345,9.9833729173,10.895667739,10.4660421743,10.4296825314,9.56948942005,10.1303757179,11.3991535412,11.7377438808,11.4102772866,10.8678314877,10.6404580552,10.5587244982,10.8172585084,
3530,Central Europe and the Baltics,CEB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0161950542,27.9177934508,32.2849125351,30.1284117884,29.2147362233,34.441221107,36.7664310777,39.3775937675,39.5969136467,39.5891960349,44.2642579431,44.2496587777,43.5795452051,45.5497874471,49.0081788208,49.9529016193,54.3430454847,55.7156447224,55.256634701,47.4095719833,53.09888736,57.3450731937,58.5354759198,58.1941325185,59.8281180091,60.108418319,
3551,Central Europe and the Baltics,CEB,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,Central Europe and the Baltics,CEB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.604339125,35.1397111049,35.1517525462,34.5074840723,33.5132876799,32.9561135038,32.6022369219,32.1807709687,32.2811809136,33.3446036548,33.5218044896,34.0802184646,34.0601130667,33.9545885969,33.2781310257,33.6461625697,34.1645659363,33.441618978,32.6047202492,33.191281277,33.5314890231,
3561,Central Europe and the Baltics,CEB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9606257396,28.3625476688,27.3555494349,17.9623535536,10.1701630286,8.25572413443,6.16252814731,5.44724369367,5.08827981591,3.95238761262,4.29346212612,4.91221915753,3.39502409127,3.99725392394,5.35448528664,5.70251744603,2.78034210277,1.65955899543,3.22907731048,2.34964377548,1.29176258801,1.17124976931,0.975873073937,
3604,Central Europe and the Baltics,CEB,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.14865005792,0.389284870318,0.621930637888,1.0681951531,1.79009341513,3.51156390207,4.95935701731,7.03765020708,10.2153651274,18.1941719151,22.5126441013,29.1504442319,34.6472932178,40.6587637475,45.1142814939,50.4833146987,54.8702244712,58.3501669587,58.8573921349,61.5095487725,63.2836308719,66.9285233413,68.1565862178,
3649,Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8237620898,68.2637483941,68.0077933168,68.6963684762,69.0524401651,69.2768146075,69.5269553735,69.2727812946,69.5361734364,69.275898831,69.4470699061,69.4853554434,69.9255778038,70.067860198,70.305998177,70.174528144,70.3192410221,70.2423460462,70.1479891421,70.2395019442,69.8903299057,70.3714695597,70.4551336661,70.3896109824,70.3490175774,70.3127569889,70.5649221255,70.611765316,70.8617183748,70.7319696488,70.6563673229,70.572607738,70.7323478672,70.8462295707,70.8695267646,71.0258932342,71.3354652443,71.5175893276,71.8981182659,72.1849217877,72.7196903521,73.0978554684,73.2439107316,73.3832335486,73.738694104,73.8390724871,74.0933541593,74.2523833325,74.5775390219,74.9318257001,75.2953487288,75.8884748834,75.9934886035,76.355162987,76.5633272465,,
3722,Central Europe and the Baltics,CEB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65984381056,3.26803722313,2.5989121616,2.41539425073,2.17063228581,2.10840851469,2.33663492342,2.20511340495,2.22104594649,2.0871844144,1.95288191363,1.8615246009,1.89344472418,1.89634265578,1.86273896486,1.75868647882,1.78576310398,1.70703552756,1.66815239919,1.53596050381,1.54463442633,1.48253616365,1.41577616899,1.39964151255,1.37483567556,1.41838025464,1.54130256637,
3731,Central Europe and the Baltics,CEB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259779100601,0.011661180764,0.0408272931036,0.0998479105122,0.264693077518,0.501823664232,1.10954355508,2.84876704024,5.7103297567,10.8773351381,20.6649589859,32.4265275066,44.0682056456,53.9310779114,67.5198391167,81.796411508,96.4934991799,110.460638146,118.205000831,118.718885425,120.679246273,123.634595909,128.030366669,130.303134143,129.285328863,129.583144612,
3816,Central Europe and the Baltics,CEB,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.57279059101,-2.3868942317,-2.1632994729,-2.5762629524,-2.26648476588,-2.77249447142,-3.09350307512,-3.04419618893,-4.00488809978,-4.39376632905,-3.99732100744,-3.41563012968,-3.5140459072,-1.967995797,-3.07219632133,-5.90833199298,-5.69418474619,-4.40618695069,-3.04092464194,-3.16411595836,,,
3944,Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,,83.3980882217,84.1028476463,84.8533322604,85.6461613995,86.3019884879,86.9371249851,87.7471296067,88.5063819245,89.1571845025,89.6382723618,90.0963391433,90.7515552718,91.4359851924,92.1826395495,93.0111229063,93.8335376925,94.5734203449,95.2190871639,95.7845145795,96.3641785187,96.9284891386,97.456398598,97.9601628104,98.436083977,98.8946687815,99.3349297267,99.7414421437,100.096700536,100.288534122,100.238191353,99.8161386723,99.5583780418,99.6279035881,99.567384269,99.4729346689,99.1470993325,99.0574648463,98.8304075309,98.7259164204,98.1102271987,97.5625728549,97.0732144379,96.7670537563,96.4859910317,96.2341278689,95.989799285,95.6396805137,95.298460473,95.0302930401,94.6820929289,94.3449884168,94.1449919927,93.9433371105,93.7485769618,93.5317244215,
4050,Central Europe and the Baltics,CEB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,Central Europe and the Baltics,CEB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9368474504,32.7999770824,30.1268736265,29.0240409683,29.0786285614,28.3393622263,28.0968153105,29.5034083726,28.4353999734,30.932439771,30.0332658341,30.2954337031,30.4175810198,31.013702952,30.76249758,29.2698700219,29.1904709359,29.3697584241,29.8598041471,29.6868359345,,,
4165,Central Europe and the Baltics,CEB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3835996278,57.2256662717,57.3088006687,58.8162971467,60.526302725,61.5578807664,61.5884443006,62.6673978679,62.7991509384,61.3013513796,62.0635764109,61.8339624764,62.2243031964,62.3578592726,63.3809447225,62.9596710626,61.9046760419,62.9315808362,63.5603707679,63.1473142305,63.1776237843,
4223,Central Europe and the Baltics,CEB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9064022717,19.4163218114,17.4424388082,17.096099045,17.1111018592,16.3181408893,15.9662785455,15.2710840389,15.4784245465,16.8249183621,16.2165542843,16.4964668026,16.6677444279,17.2324124906,17.2443457655,15.7664091852,15.8983875847,16.0170952701,16.0828186202,15.8060467428,16.2692607842,,
4253,Central Europe and the Baltics,CEB,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4090909091,43.6818181818,34.1363636364,31.6818181818,26.5,22.1363636364,17.3181818182,16.2272727273,16.4090909091,15.6363636364,14.6363636364,13.5454545455,12.5,11.6363636364
4426,Early-demographic dividend,EAR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,30.6444330677,29.8675548494,30.2872142931,27.5422528583,27.0273632256,26.3276157917,25.4799128325,24.6703277037,25.1273698661,23.6767331158,22.6473767307,21.5484606704,21.6086190639,21.1618796518,19.9173886766,19.2701179513,19.1761707076,18.6701047385,18.2312439451,18.426707203,18.2307875444,18.3509054829,18.1421851135,18.081189085,17.7227437267,17.2135460116,16.6015710333,16.2280757734,15.6248059869,15.5380055959,15.160260518,15.2091651592,14.5077039217,14.5691098571,13.8921098242,13.142822028,12.8851050274,12.6812433179,12.5183958228,11.7571357608,11.2733603082,10.8548712621,11.0089016688,10.770349061,11.1075493768,11.0412954762,10.7755122811,10.552161309,10.5516429922,10.3993637617,10.6044530257,
4564,Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.59374146893,0.603813904857,0.623761075266,0.638212706459,0.664659491309,0.695583107604,0.713590768046,0.756977528606,0.818364509159,0.839415316104,0.880749728982,0.91685637654,0.935123364224,1.00408035392,1.01760454298,1.01513015937,1.07715499336,1.12680113689,1.15472433922,1.19050963899,1.21758931691,1.23286625276,1.25618098935,1.25727608496,1.2693425164,1.30445779413,1.33722317679,1.3584290546,1.3922666045,1.42483604716,1.42271082842,1.48446325877,1.50038247746,1.53698338443,1.56259565918,1.55253803721,1.60392634659,1.60823984434,1.62173865882,1.67471662242,1.70591076737,1.6977052856,1.69815407416,1.7538674576,1.81471609216,1.84767297987,1.91839798787,1.98445372522,2.08911345529,2.13689810188,2.12965307816,2.2048563358,2.29826980678,2.20909228228,,,
